保存loss
epoch= 0 sampleNo.= 0 minloss= 10 cross_entropy= tensor(16.2742, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0254, device='cuda:0')
epoch= 0 sampleNo.= 1 minloss= 10 cross_entropy= tensor(13.1226, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0609, device='cuda:0')
epoch= 0 sampleNo.= 2 minloss= 10 cross_entropy= tensor(12.2768, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0931, device='cuda:0')
epoch= 0 sampleNo.= 3 minloss= 10 cross_entropy= tensor(11.2625, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 4 minloss= 10 cross_entropy= tensor(11.6096, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 5 minloss= 10 cross_entropy= tensor(11.1879, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 6 minloss= 10 cross_entropy= tensor(10.8769, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 7 minloss= 10 cross_entropy= tensor(10.6622, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 8 minloss= 10 cross_entropy= tensor(11.2524, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 9 minloss= 10 cross_entropy= tensor(10.5246, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 10 minloss= 10 cross_entropy= tensor(10.3632, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 11 minloss= 10 cross_entropy= tensor(10.4616, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 12 minloss= 10 cross_entropy= tensor(10.4998, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 13 minloss= 10 cross_entropy= tensor(10.3116, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 14 minloss= 10 cross_entropy= tensor(10.6041, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 15 minloss= 10 cross_entropy= tensor(10.4902, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 16 minloss= 10 cross_entropy= tensor(10.3860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 17 minloss= 10 cross_entropy= tensor(10.3126, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 18 minloss= 10 cross_entropy= tensor(10.1689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 19 minloss= 10 cross_entropy= tensor(10.2318, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 20 minloss= 10 cross_entropy= tensor(10.6528, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 21 minloss= 10 cross_entropy= tensor(10.1550, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 22 minloss= 10 cross_entropy= tensor(10.3518, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
保存参数 
epoch= 0 sampleNo.= 23 minloss= tensor(9.9585, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9585, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 1 sampleNo.= 43 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4540, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1916, device='cuda:0')
epoch= 1 sampleNo.= 44 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1473, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2082, device='cuda:0')
epoch= 1 sampleNo.= 45 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8839, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2056, device='cuda:0')
epoch= 1 sampleNo.= 46 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1336, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1839, device='cuda:0')
epoch= 1 sampleNo.= 47 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1269, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1714, device='cuda:0')
epoch= 1 sampleNo.= 48 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6705, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2670, device='cuda:0')
epoch= 1 sampleNo.= 49 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4682, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2951, device='cuda:0')
保存loss
epoch= 1 sampleNo.= 50 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7711, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2934, device='cuda:0')
epoch= 1 sampleNo.= 51 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6804, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2352, device='cuda:0')
epoch= 1 sampleNo.= 52 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7198, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2459, device='cuda:0')
epoch= 1 sampleNo.= 53 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5542, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3223, device='cuda:0')
epoch= 1 sampleNo.= 54 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6026, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3026, device='cuda:0')
epoch= 1 sampleNo.= 55 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0240, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2632, device='cuda:0')
epoch= 1 sampleNo.= 56 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4966, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2955, device='cuda:0')
epoch= 1 sampleNo.= 57 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8600, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2419, device='cuda:0')
epoch= 1 sampleNo.= 58 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1456, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3911, device='cuda:0')
epoch= 1 sampleNo.= 59 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5919, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2512, device='cuda:0')
epoch= 1 sampleNo.= 60 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8518, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1946, device='cuda:0')
epoch= 1 sampleNo.= 61 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5068, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3082, device='cuda:0')
epoch= 1 sampleNo.= 62 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7912, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2216, device='cuda:0')
epoch= 1 sampleNo.= 63 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7448, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2337, device='cuda:0')
epoch= 1 sampleNo.= 64 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9186, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2773, device='cuda:0')
epoch= 1 sampleNo.= 65 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1091, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1913, device='cuda:0')
epoch= 1 sampleNo.= 66 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7526, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2504, device='cuda:0')
epoch= 1 sampleNo.= 67 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5511, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2850, device='cuda:0')
epoch= 1 sampleNo.= 68 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6669, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0756, device='cuda:0')
保存loss
epoch= 2 sampleNo.= 0 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9171, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2084, device='cuda:0')
epoch= 2 sampleNo.= 1 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.2304, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1370, device='cuda:0')
epoch= 2 sampleNo.= 2 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7460, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2639, device='cuda:0')
epoch= 2 sampleNo.= 3 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6432, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2743, device='cuda:0')
epoch= 2 sampleNo.= 4 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8216, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2452, device='cuda:0')
epoch= 2 sampleNo.= 5 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4017, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2842, device='cuda:0')
epoch= 2 sampleNo.= 6 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2973, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3178, device='cuda:0')
epoch= 2 sampleNo.= 7 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3620, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2667, device='cuda:0')
epoch= 2 sampleNo.= 8 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8557, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1924, device='cuda:0')
epoch= 2 sampleNo.= 9 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0542, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1755, device='cuda:0')
epoch= 2 sampleNo.= 10 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4993, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2125, device='cuda:0')
epoch= 2 sampleNo.= 11 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7950, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2440, device='cuda:0')
epoch= 2 sampleNo.= 12 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1830, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2577, device='cuda:0')
epoch= 2 sampleNo.= 13 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5223, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3601, device='cuda:0')
epoch= 2 sampleNo.= 14 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1678, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4172, device='cuda:0')
epoch= 2 sampleNo.= 15 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4435, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3301, device='cuda:0')
epoch= 2 sampleNo.= 16 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1040, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1579, device='cuda:0')
epoch= 2 sampleNo.= 17 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5877, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2972, device='cuda:0')
epoch= 2 sampleNo.= 18 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6836, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2879, device='cuda:0')
epoch= 2 sampleNo.= 19 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7556, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2319, device='cuda:0')
epoch= 2 sampleNo.= 20 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5749, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2727, device='cuda:0')
epoch= 2 sampleNo.= 21 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6622, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2338, device='cuda:0')
epoch= 2 sampleNo.= 22 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7596, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2100, device='cuda:0')
epoch= 2 sampleNo.= 23 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3983, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3258, device='cuda:0')
epoch= 2 sampleNo.= 24 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4187, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3002, device='cuda:0')
epoch= 2 sampleNo.= 25 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4319, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2910, device='cuda:0')
epoch= 2 sampleNo.= 26 minloss= tensor(9.0561, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4371, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2861, device='cuda:0')
保存参数 
epoch= 2 sampleNo.= 27 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3744, device='cuda:0')
epoch= 2 sampleNo.= 28 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7789, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2513, device='cuda:0')
epoch= 2 sampleNo.= 29 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9868, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1628, device='cuda:0')
epoch= 2 sampleNo.= 30 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6237, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2679, device='cuda:0')
epoch= 2 sampleNo.= 31 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9561, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1711, device='cuda:0')
epoch= 2 sampleNo.= 32 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8949, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1738, device='cuda:0')
epoch= 2 sampleNo.= 33 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2387, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3318, device='cuda:0')
epoch= 2 sampleNo.= 34 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3739, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3136, device='cuda:0')
epoch= 2 sampleNo.= 35 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4971, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2451, device='cuda:0')
epoch= 2 sampleNo.= 36 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4024, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3002, device='cuda:0')
epoch= 2 sampleNo.= 37 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5046, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2791, device='cuda:0')
epoch= 2 sampleNo.= 38 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4084, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2899, device='cuda:0')
epoch= 2 sampleNo.= 39 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7984, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2336, device='cuda:0')
epoch= 2 sampleNo.= 40 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6973, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1942, device='cuda:0')
epoch= 2 sampleNo.= 41 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4299, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2675, device='cuda:0')
epoch= 2 sampleNo.= 42 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7947, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2167, device='cuda:0')
epoch= 2 sampleNo.= 43 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4476, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2880, device='cuda:0')
epoch= 2 sampleNo.= 44 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7980, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1926, device='cuda:0')
epoch= 2 sampleNo.= 45 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8036, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2555, device='cuda:0')
epoch= 2 sampleNo.= 46 minloss= tensor(9.0214, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0377, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1851, device='cuda:0')
保存参数 
epoch= 2 sampleNo.= 47 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4375, device='cuda:0')
epoch= 2 sampleNo.= 48 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8007, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2046, device='cuda:0')
epoch= 2 sampleNo.= 49 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1674, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3440, device='cuda:0')
保存loss
epoch= 2 sampleNo.= 50 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8353, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1717, device='cuda:0')
epoch= 2 sampleNo.= 51 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6291, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2921, device='cuda:0')
epoch= 2 sampleNo.= 52 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0938, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3739, device='cuda:0')
epoch= 2 sampleNo.= 53 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5901, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2703, device='cuda:0')
epoch= 2 sampleNo.= 54 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0282, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4212, device='cuda:0')
epoch= 2 sampleNo.= 55 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4965, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2876, device='cuda:0')
epoch= 2 sampleNo.= 56 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5323, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2290, device='cuda:0')
epoch= 2 sampleNo.= 57 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9690, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3775, device='cuda:0')
epoch= 2 sampleNo.= 58 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0032, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1619, device='cuda:0')
epoch= 2 sampleNo.= 59 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1541, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2100, device='cuda:0')
epoch= 2 sampleNo.= 60 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4273, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3444, device='cuda:0')
epoch= 2 sampleNo.= 61 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4422, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2811, device='cuda:0')
epoch= 2 sampleNo.= 62 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1586, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3532, device='cuda:0')
epoch= 2 sampleNo.= 63 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7988, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1932, device='cuda:0')
epoch= 2 sampleNo.= 64 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2758, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3114, device='cuda:0')
epoch= 2 sampleNo.= 65 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5995, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2423, device='cuda:0')
epoch= 2 sampleNo.= 66 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9016, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1927, device='cuda:0')
epoch= 2 sampleNo.= 67 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6946, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2308, device='cuda:0')
epoch= 2 sampleNo.= 68 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1505, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4623, device='cuda:0')
保存loss
epoch= 3 sampleNo.= 0 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8055, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4453, device='cuda:0')
epoch= 3 sampleNo.= 1 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9649, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3639, device='cuda:0')
epoch= 3 sampleNo.= 2 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6878, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2546, device='cuda:0')
epoch= 3 sampleNo.= 3 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3032, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2311, device='cuda:0')
epoch= 3 sampleNo.= 4 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.5784, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1262, device='cuda:0')
epoch= 3 sampleNo.= 5 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5901, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2664, device='cuda:0')
epoch= 3 sampleNo.= 6 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1197, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3778, device='cuda:0')
epoch= 3 sampleNo.= 7 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5176, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2623, device='cuda:0')
epoch= 3 sampleNo.= 8 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5852, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2400, device='cuda:0')
epoch= 3 sampleNo.= 9 minloss= tensor(8.7640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3186, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3188, device='cuda:0')
