保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(8.0140, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0140, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4938, device='cuda:0')
epoch= 1 sampleNo.= 53 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5444, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5591, device='cuda:0')
epoch= 1 sampleNo.= 54 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4747, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4378, device='cuda:0')
epoch= 1 sampleNo.= 55 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1399, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2892, device='cuda:0')
epoch= 1 sampleNo.= 56 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2278, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4675, device='cuda:0')
epoch= 1 sampleNo.= 57 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8005, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5298, device='cuda:0')
epoch= 1 sampleNo.= 58 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6692, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5455, device='cuda:0')
epoch= 1 sampleNo.= 59 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3540, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5921, device='cuda:0')
epoch= 1 sampleNo.= 60 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9228, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5175, device='cuda:0')
epoch= 1 sampleNo.= 61 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4320, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5892, device='cuda:0')
epoch= 1 sampleNo.= 62 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9130, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5122, device='cuda:0')
epoch= 1 sampleNo.= 63 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1138, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4959, device='cuda:0')
epoch= 1 sampleNo.= 64 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5657, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5609, device='cuda:0')
epoch= 1 sampleNo.= 65 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0631, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5184, device='cuda:0')
epoch= 1 sampleNo.= 66 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0232, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5026, device='cuda:0')
epoch= 1 sampleNo.= 67 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1620, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4948, device='cuda:0')
epoch= 1 sampleNo.= 68 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7213, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5758, device='cuda:0')
保存loss
epoch= 2 sampleNo.= 0 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4305, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5729, device='cuda:0')
epoch= 2 sampleNo.= 1 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0131, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5196, device='cuda:0')
epoch= 2 sampleNo.= 2 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5592, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5620, device='cuda:0')
epoch= 2 sampleNo.= 3 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2849, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6092, device='cuda:0')
epoch= 2 sampleNo.= 4 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1595, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4682, device='cuda:0')
epoch= 2 sampleNo.= 5 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2428, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4473, device='cuda:0')
epoch= 2 sampleNo.= 6 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3573, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6049, device='cuda:0')
epoch= 2 sampleNo.= 7 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3717, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4428, device='cuda:0')
epoch= 2 sampleNo.= 8 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6920, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5414, device='cuda:0')
epoch= 2 sampleNo.= 9 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7329, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5412, device='cuda:0')
epoch= 2 sampleNo.= 10 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1974, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4805, device='cuda:0')
epoch= 2 sampleNo.= 11 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9327, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5195, device='cuda:0')
epoch= 2 sampleNo.= 12 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8938, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5287, device='cuda:0')
epoch= 2 sampleNo.= 13 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5649, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4146, device='cuda:0')
epoch= 2 sampleNo.= 14 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7690, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5456, device='cuda:0')
epoch= 2 sampleNo.= 15 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1516, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4916, device='cuda:0')
epoch= 2 sampleNo.= 16 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8377, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5111, device='cuda:0')
epoch= 2 sampleNo.= 17 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1692, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4647, device='cuda:0')
epoch= 2 sampleNo.= 18 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9746, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5095, device='cuda:0')
epoch= 2 sampleNo.= 19 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9641, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5128, device='cuda:0')
epoch= 2 sampleNo.= 20 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7751, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5229, device='cuda:0')
epoch= 2 sampleNo.= 21 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0946, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4915, device='cuda:0')
epoch= 2 sampleNo.= 22 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3657, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4207, device='cuda:0')
epoch= 2 sampleNo.= 23 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8432, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5283, device='cuda:0')
epoch= 2 sampleNo.= 24 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3552, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4469, device='cuda:0')
epoch= 2 sampleNo.= 25 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7917, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5407, device='cuda:0')
epoch= 2 sampleNo.= 26 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1184, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4675, device='cuda:0')
epoch= 2 sampleNo.= 27 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2235, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4660, device='cuda:0')
epoch= 2 sampleNo.= 28 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0286, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4845, device='cuda:0')
epoch= 2 sampleNo.= 29 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8263, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5576, device='cuda:0')
epoch= 2 sampleNo.= 30 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9788, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5064, device='cuda:0')
epoch= 2 sampleNo.= 31 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7871, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3358, device='cuda:0')
epoch= 2 sampleNo.= 32 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3828, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4281, device='cuda:0')
epoch= 2 sampleNo.= 33 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0409, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4957, device='cuda:0')
epoch= 2 sampleNo.= 34 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1443, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4634, device='cuda:0')
epoch= 2 sampleNo.= 35 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4747, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4224, device='cuda:0')
epoch= 2 sampleNo.= 36 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7078, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5272, device='cuda:0')
epoch= 2 sampleNo.= 37 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4692, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4201, device='cuda:0')
epoch= 2 sampleNo.= 38 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3016, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4547, device='cuda:0')
epoch= 2 sampleNo.= 39 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3855, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4297, device='cuda:0')
epoch= 2 sampleNo.= 40 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7770, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5406, device='cuda:0')
epoch= 2 sampleNo.= 41 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9710, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5016, device='cuda:0')
epoch= 2 sampleNo.= 42 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1624, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4721, device='cuda:0')
epoch= 2 sampleNo.= 43 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7030, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5396, device='cuda:0')
epoch= 2 sampleNo.= 44 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6499, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5516, device='cuda:0')
epoch= 2 sampleNo.= 45 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8365, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5323, device='cuda:0')
epoch= 2 sampleNo.= 46 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4581, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5852, device='cuda:0')
epoch= 2 sampleNo.= 47 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9721, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5132, device='cuda:0')
epoch= 2 sampleNo.= 48 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1378, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4743, device='cuda:0')
epoch= 2 sampleNo.= 49 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0345, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4983, device='cuda:0')
保存loss
epoch= 2 sampleNo.= 50 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3048, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6098, device='cuda:0')
epoch= 2 sampleNo.= 51 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4759, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5897, device='cuda:0')
epoch= 2 sampleNo.= 52 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5628, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5742, device='cuda:0')
epoch= 2 sampleNo.= 53 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2508, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4381, device='cuda:0')
epoch= 2 sampleNo.= 54 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8028, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5414, device='cuda:0')
epoch= 2 sampleNo.= 55 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0257, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5007, device='cuda:0')
epoch= 2 sampleNo.= 56 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2618, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4390, device='cuda:0')
epoch= 2 sampleNo.= 57 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6036, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5723, device='cuda:0')
epoch= 2 sampleNo.= 58 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7682, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5538, device='cuda:0')
epoch= 2 sampleNo.= 59 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4609, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5772, device='cuda:0')
epoch= 2 sampleNo.= 60 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7206, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5259, device='cuda:0')
epoch= 2 sampleNo.= 61 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2255, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4584, device='cuda:0')
epoch= 2 sampleNo.= 62 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1460, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4791, device='cuda:0')
epoch= 2 sampleNo.= 63 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6021, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3871, device='cuda:0')
epoch= 2 sampleNo.= 64 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0002, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5250, device='cuda:0')
epoch= 2 sampleNo.= 65 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9757, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4904, device='cuda:0')
epoch= 2 sampleNo.= 66 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4712, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4136, device='cuda:0')
epoch= 2 sampleNo.= 67 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2541, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4404, device='cuda:0')
epoch= 2 sampleNo.= 68 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3446, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2425, device='cuda:0')
保存loss
epoch= 3 sampleNo.= 0 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3893, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6046, device='cuda:0')
epoch= 3 sampleNo.= 1 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9931, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5119, device='cuda:0')
epoch= 3 sampleNo.= 2 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0948, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4957, device='cuda:0')
epoch= 3 sampleNo.= 3 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9204, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5130, device='cuda:0')
epoch= 3 sampleNo.= 4 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5923, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5658, device='cuda:0')
epoch= 3 sampleNo.= 5 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2606, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4556, device='cuda:0')
epoch= 3 sampleNo.= 6 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0348, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4886, device='cuda:0')
epoch= 3 sampleNo.= 7 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4872, device='cuda:0')
epoch= 3 sampleNo.= 8 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6390, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5540, device='cuda:0')
epoch= 3 sampleNo.= 9 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3176, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6145, device='cuda:0')
epoch= 3 sampleNo.= 10 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6359, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5509, device='cuda:0')
epoch= 3 sampleNo.= 11 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7141, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5854, device='cuda:0')
epoch= 3 sampleNo.= 12 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5118, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4083, device='cuda:0')
epoch= 3 sampleNo.= 13 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9559, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5029, device='cuda:0')
epoch= 3 sampleNo.= 14 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7981, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5376, device='cuda:0')
epoch= 3 sampleNo.= 15 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0861, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4759, device='cuda:0')
epoch= 3 sampleNo.= 16 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5302, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5681, device='cuda:0')
epoch= 3 sampleNo.= 17 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3878, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4303, device='cuda:0')
epoch= 3 sampleNo.= 18 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8338, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5083, device='cuda:0')
epoch= 3 sampleNo.= 19 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3982, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4338, device='cuda:0')
epoch= 3 sampleNo.= 20 minloss= tensor(7.0640, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4435, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5798, device='cuda:0')
