保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(9.6860, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2928, device='cuda:0')
epoch= 1 sampleNo.= 53 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7790, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4099, device='cuda:0')
epoch= 1 sampleNo.= 54 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7429, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4223, device='cuda:0')
epoch= 1 sampleNo.= 55 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3874, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2833, device='cuda:0')
epoch= 1 sampleNo.= 56 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6887, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2487, device='cuda:0')
epoch= 1 sampleNo.= 57 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2092, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3285, device='cuda:0')
epoch= 1 sampleNo.= 58 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3933, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3169, device='cuda:0')
epoch= 1 sampleNo.= 59 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2545, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3241, device='cuda:0')
epoch= 1 sampleNo.= 60 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9856, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3572, device='cuda:0')
epoch= 1 sampleNo.= 61 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7850, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3459, device='cuda:0')
epoch= 1 sampleNo.= 62 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0074, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3585, device='cuda:0')
epoch= 1 sampleNo.= 63 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0800, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3382, device='cuda:0')
epoch= 1 sampleNo.= 64 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3946, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4464, device='cuda:0')
epoch= 1 sampleNo.= 65 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1244, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3497, device='cuda:0')
epoch= 1 sampleNo.= 66 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9789, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3365, device='cuda:0')
epoch= 1 sampleNo.= 67 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8374, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1764, device='cuda:0')
min_dice tensor(0.7401, device='cuda:0')
epoch= 1 sampleNo.= 68 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6476, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.7401, device='cuda:0')
保存loss
epoch= 2 sampleNo.= 0 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6428, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2733, device='cuda:0')
epoch= 2 sampleNo.= 1 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7438, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4189, device='cuda:0')
epoch= 2 sampleNo.= 2 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0344, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3583, device='cuda:0')
epoch= 2 sampleNo.= 3 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3102, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2998, device='cuda:0')
epoch= 2 sampleNo.= 4 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9220, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3802, device='cuda:0')
epoch= 2 sampleNo.= 5 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4857, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4549, device='cuda:0')
epoch= 2 sampleNo.= 6 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0786, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3482, device='cuda:0')
epoch= 2 sampleNo.= 7 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0448, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3545, device='cuda:0')
epoch= 2 sampleNo.= 8 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3059, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4829, device='cuda:0')
epoch= 2 sampleNo.= 9 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9222, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1688, device='cuda:0')
epoch= 2 sampleNo.= 10 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2853, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2753, device='cuda:0')
epoch= 2 sampleNo.= 11 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1636, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3290, device='cuda:0')
epoch= 2 sampleNo.= 12 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5098, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4434, device='cuda:0')
epoch= 2 sampleNo.= 13 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1942, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5057, device='cuda:0')
epoch= 2 sampleNo.= 14 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0926, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3408, device='cuda:0')
epoch= 2 sampleNo.= 15 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7279, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4148, device='cuda:0')
epoch= 2 sampleNo.= 16 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5648, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4555, device='cuda:0')
epoch= 2 sampleNo.= 17 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4238, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4807, device='cuda:0')
epoch= 2 sampleNo.= 18 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3967, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4520, device='cuda:0')
epoch= 2 sampleNo.= 19 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8865, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3993, device='cuda:0')
epoch= 2 sampleNo.= 20 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8885, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3709, device='cuda:0')
epoch= 2 sampleNo.= 21 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1207, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3480, device='cuda:0')
epoch= 2 sampleNo.= 22 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9928, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3828, device='cuda:0')
epoch= 2 sampleNo.= 23 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2674, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3013, device='cuda:0')
epoch= 2 sampleNo.= 24 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7199, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4184, device='cuda:0')
epoch= 2 sampleNo.= 25 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7142, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4022, device='cuda:0')
epoch= 2 sampleNo.= 26 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4232, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2890, device='cuda:0')
epoch= 2 sampleNo.= 27 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1624, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4681, device='cuda:0')
epoch= 2 sampleNo.= 28 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3696, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2593, device='cuda:0')
epoch= 2 sampleNo.= 29 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7937, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3873, device='cuda:0')
epoch= 2 sampleNo.= 30 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4255, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4542, device='cuda:0')
epoch= 2 sampleNo.= 31 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3840, device='cuda:0')
epoch= 2 sampleNo.= 32 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9438, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3722, device='cuda:0')
epoch= 2 sampleNo.= 33 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8964, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4073, device='cuda:0')
epoch= 2 sampleNo.= 34 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0019, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3534, device='cuda:0')
epoch= 2 sampleNo.= 35 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2955, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2974, device='cuda:0')
epoch= 2 sampleNo.= 36 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0619, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3337, device='cuda:0')
epoch= 2 sampleNo.= 37 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0211, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3337, device='cuda:0')
epoch= 2 sampleNo.= 38 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8859, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3644, device='cuda:0')
epoch= 2 sampleNo.= 39 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1686, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3075, device='cuda:0')
epoch= 2 sampleNo.= 40 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0055, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3420, device='cuda:0')
epoch= 2 sampleNo.= 41 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2119, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3106, device='cuda:0')
epoch= 2 sampleNo.= 42 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6541, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3949, device='cuda:0')
epoch= 2 sampleNo.= 43 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3884, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2977, device='cuda:0')
epoch= 2 sampleNo.= 44 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0380, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3394, device='cuda:0')
epoch= 2 sampleNo.= 45 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2132, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3315, device='cuda:0')
epoch= 2 sampleNo.= 46 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1484, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4756, device='cuda:0')
epoch= 2 sampleNo.= 47 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4322, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4299, device='cuda:0')
epoch= 2 sampleNo.= 48 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2037, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3013, device='cuda:0')
epoch= 2 sampleNo.= 49 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7286, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3841, device='cuda:0')
保存loss
epoch= 2 sampleNo.= 50 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6519, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4255, device='cuda:0')
epoch= 2 sampleNo.= 51 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1781, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3089, device='cuda:0')
epoch= 2 sampleNo.= 52 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4401, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4310, device='cuda:0')
epoch= 2 sampleNo.= 53 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1466, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3298, device='cuda:0')
epoch= 2 sampleNo.= 54 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3703, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4654, device='cuda:0')
epoch= 2 sampleNo.= 55 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5531, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4601, device='cuda:0')
epoch= 2 sampleNo.= 56 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6066, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4502, device='cuda:0')
epoch= 2 sampleNo.= 57 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8202, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1996, device='cuda:0')
epoch= 2 sampleNo.= 58 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2911, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3150, device='cuda:0')
epoch= 2 sampleNo.= 59 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5795, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4240, device='cuda:0')
epoch= 2 sampleNo.= 60 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7478, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3780, device='cuda:0')
epoch= 2 sampleNo.= 61 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3036, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3112, device='cuda:0')
epoch= 2 sampleNo.= 62 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6193, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4179, device='cuda:0')
epoch= 2 sampleNo.= 63 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8429, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3729, device='cuda:0')
epoch= 2 sampleNo.= 64 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3664, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4619, device='cuda:0')
epoch= 2 sampleNo.= 65 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5667, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4199, device='cuda:0')
epoch= 2 sampleNo.= 66 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2630, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3141, device='cuda:0')
epoch= 2 sampleNo.= 67 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0776, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3510, device='cuda:0')
epoch= 2 sampleNo.= 68 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6288, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6273, device='cuda:0')
保存loss
epoch= 3 sampleNo.= 0 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3739, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4432, device='cuda:0')
epoch= 3 sampleNo.= 1 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7641, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4155, device='cuda:0')
epoch= 3 sampleNo.= 2 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.5512, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1633, device='cuda:0')
epoch= 3 sampleNo.= 3 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4702, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2955, device='cuda:0')
epoch= 3 sampleNo.= 4 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5734, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2214, device='cuda:0')
epoch= 3 sampleNo.= 5 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6795, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4146, device='cuda:0')
epoch= 3 sampleNo.= 6 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2996, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3093, device='cuda:0')
epoch= 3 sampleNo.= 7 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1009, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3338, device='cuda:0')
epoch= 3 sampleNo.= 8 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9891, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3696, device='cuda:0')
epoch= 3 sampleNo.= 9 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9049, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3757, device='cuda:0')
epoch= 3 sampleNo.= 10 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1168, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3210, device='cuda:0')
epoch= 3 sampleNo.= 11 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8709, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3713, device='cuda:0')
epoch= 3 sampleNo.= 12 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2411, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4696, device='cuda:0')
epoch= 3 sampleNo.= 13 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4049, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3036, device='cuda:0')
epoch= 3 sampleNo.= 14 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5580, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2330, device='cuda:0')
epoch= 3 sampleNo.= 15 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4423, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4523, device='cuda:0')
epoch= 3 sampleNo.= 16 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0332, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3444, device='cuda:0')
epoch= 3 sampleNo.= 17 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1778, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3416, device='cuda:0')
epoch= 3 sampleNo.= 18 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5307, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4498, device='cuda:0')
epoch= 3 sampleNo.= 19 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8436, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3712, device='cuda:0')
epoch= 3 sampleNo.= 20 minloss= tensor(7.5104, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7424, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4109, device='cuda:0')
