保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(8.0805, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0805, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4651, device='cuda:0')
epoch= 4 sampleNo.= 14 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7155, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5464, device='cuda:0')
epoch= 4 sampleNo.= 15 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1575, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4748, device='cuda:0')
epoch= 4 sampleNo.= 16 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6870, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5441, device='cuda:0')
epoch= 4 sampleNo.= 17 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8796, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5097, device='cuda:0')
epoch= 4 sampleNo.= 18 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1086, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4605, device='cuda:0')
epoch= 4 sampleNo.= 19 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9098, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5215, device='cuda:0')
epoch= 4 sampleNo.= 20 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6392, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5813, device='cuda:0')
epoch= 4 sampleNo.= 21 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3405, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5935, device='cuda:0')
epoch= 4 sampleNo.= 22 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1729, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4838, device='cuda:0')
epoch= 4 sampleNo.= 23 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7831, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4982, device='cuda:0')
epoch= 4 sampleNo.= 24 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6931, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5279, device='cuda:0')
epoch= 4 sampleNo.= 25 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6602, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5426, device='cuda:0')
epoch= 4 sampleNo.= 26 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4124, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5805, device='cuda:0')
保存loss
epoch= 5 sampleNo.= 0 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3167, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6037, device='cuda:0')
epoch= 5 sampleNo.= 1 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0037, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5096, device='cuda:0')
epoch= 5 sampleNo.= 2 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4670, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5692, device='cuda:0')
epoch= 5 sampleNo.= 3 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0176, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5157, device='cuda:0')
epoch= 5 sampleNo.= 4 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4227, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4166, device='cuda:0')
epoch= 5 sampleNo.= 5 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8478, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5114, device='cuda:0')
epoch= 5 sampleNo.= 6 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3310, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5885, device='cuda:0')
epoch= 5 sampleNo.= 7 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9915, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4929, device='cuda:0')
epoch= 5 sampleNo.= 8 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9500, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4981, device='cuda:0')
epoch= 5 sampleNo.= 9 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8771, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5130, device='cuda:0')
epoch= 5 sampleNo.= 10 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4762, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4240, device='cuda:0')
epoch= 5 sampleNo.= 11 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8539, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5249, device='cuda:0')
epoch= 5 sampleNo.= 12 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9725, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4848, device='cuda:0')
epoch= 5 sampleNo.= 13 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1839, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4831, device='cuda:0')
epoch= 5 sampleNo.= 14 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8317, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5311, device='cuda:0')
epoch= 5 sampleNo.= 15 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8119, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5162, device='cuda:0')
epoch= 5 sampleNo.= 16 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8031, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5218, device='cuda:0')
epoch= 5 sampleNo.= 17 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8942, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5261, device='cuda:0')
epoch= 5 sampleNo.= 18 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1031, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4727, device='cuda:0')
epoch= 5 sampleNo.= 19 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6648, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5319, device='cuda:0')
epoch= 5 sampleNo.= 20 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6975, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5374, device='cuda:0')
epoch= 5 sampleNo.= 21 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4726, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4084, device='cuda:0')
epoch= 5 sampleNo.= 22 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8673, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5207, device='cuda:0')
epoch= 5 sampleNo.= 23 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1720, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4524, device='cuda:0')
epoch= 5 sampleNo.= 24 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9301, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5023, device='cuda:0')
epoch= 5 sampleNo.= 25 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1400, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4963, device='cuda:0')
epoch= 5 sampleNo.= 26 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5144, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5807, device='cuda:0')
保存loss
epoch= 6 sampleNo.= 0 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1899, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4747, device='cuda:0')
epoch= 6 sampleNo.= 1 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1303, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4872, device='cuda:0')
epoch= 6 sampleNo.= 2 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0756, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4585, device='cuda:0')
epoch= 6 sampleNo.= 3 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8914, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5152, device='cuda:0')
epoch= 6 sampleNo.= 4 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4801, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4328, device='cuda:0')
epoch= 6 sampleNo.= 5 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0681, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4995, device='cuda:0')
epoch= 6 sampleNo.= 6 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2632, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4189, device='cuda:0')
epoch= 6 sampleNo.= 7 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9983, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4833, device='cuda:0')
epoch= 6 sampleNo.= 8 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6963, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5386, device='cuda:0')
epoch= 6 sampleNo.= 9 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9430, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5042, device='cuda:0')
epoch= 6 sampleNo.= 10 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0180, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4907, device='cuda:0')
epoch= 6 sampleNo.= 11 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1786, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4626, device='cuda:0')
epoch= 6 sampleNo.= 12 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7344, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5371, device='cuda:0')
epoch= 6 sampleNo.= 13 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1352, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4700, device='cuda:0')
epoch= 6 sampleNo.= 14 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5740, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5621, device='cuda:0')
epoch= 6 sampleNo.= 15 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8247, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5014, device='cuda:0')
epoch= 6 sampleNo.= 16 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9515, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4912, device='cuda:0')
epoch= 6 sampleNo.= 17 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8873, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5089, device='cuda:0')
epoch= 6 sampleNo.= 18 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7647, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5375, device='cuda:0')
epoch= 6 sampleNo.= 19 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4856, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5731, device='cuda:0')
epoch= 6 sampleNo.= 20 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6052, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5489, device='cuda:0')
epoch= 6 sampleNo.= 21 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9126, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4933, device='cuda:0')
epoch= 6 sampleNo.= 22 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8425, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5091, device='cuda:0')
epoch= 6 sampleNo.= 23 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0602, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4952, device='cuda:0')
epoch= 6 sampleNo.= 24 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6437, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5521, device='cuda:0')
epoch= 6 sampleNo.= 25 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3489, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4424, device='cuda:0')
epoch= 6 sampleNo.= 26 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2763, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6126, device='cuda:0')
保存loss
epoch= 7 sampleNo.= 0 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5089, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5717, device='cuda:0')
epoch= 7 sampleNo.= 1 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3760, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5857, device='cuda:0')
epoch= 7 sampleNo.= 2 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7058, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3538, device='cuda:0')
epoch= 7 sampleNo.= 3 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5602, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5520, device='cuda:0')
epoch= 7 sampleNo.= 4 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4923, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5760, device='cuda:0')
epoch= 7 sampleNo.= 5 minloss= tensor(7.1689, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7942, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5428, device='cuda:0')
保存参数 
epoch= 7 sampleNo.= 6 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6222, device='cuda:0')
epoch= 7 sampleNo.= 7 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8675, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5317, device='cuda:0')
epoch= 7 sampleNo.= 8 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5670, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5685, device='cuda:0')
epoch= 7 sampleNo.= 9 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2960, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4512, device='cuda:0')
epoch= 7 sampleNo.= 10 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9667, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4972, device='cuda:0')
epoch= 7 sampleNo.= 11 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2417, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4888, device='cuda:0')
epoch= 7 sampleNo.= 12 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6740, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5331, device='cuda:0')
epoch= 7 sampleNo.= 13 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5359, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3870, device='cuda:0')
epoch= 7 sampleNo.= 14 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0904, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4740, device='cuda:0')
epoch= 7 sampleNo.= 15 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0408, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4675, device='cuda:0')
epoch= 7 sampleNo.= 16 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7428, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5281, device='cuda:0')
epoch= 7 sampleNo.= 17 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2519, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4698, device='cuda:0')
epoch= 7 sampleNo.= 18 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0514, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4748, device='cuda:0')
epoch= 7 sampleNo.= 19 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2344, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4575, device='cuda:0')
epoch= 7 sampleNo.= 20 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1661, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4740, device='cuda:0')
epoch= 7 sampleNo.= 21 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3290, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4467, device='cuda:0')
epoch= 7 sampleNo.= 22 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6970, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5472, device='cuda:0')
epoch= 7 sampleNo.= 23 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7556, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5091, device='cuda:0')
epoch= 7 sampleNo.= 24 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0394, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4842, device='cuda:0')
epoch= 7 sampleNo.= 25 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3828, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5754, device='cuda:0')
epoch= 7 sampleNo.= 26 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7473, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5286, device='cuda:0')
保存loss
epoch= 8 sampleNo.= 0 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6814, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3602, device='cuda:0')
epoch= 8 sampleNo.= 1 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8912, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5255, device='cuda:0')
epoch= 8 sampleNo.= 2 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8811, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5260, device='cuda:0')
epoch= 8 sampleNo.= 3 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8460, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5190, device='cuda:0')
epoch= 8 sampleNo.= 4 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8902, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5078, device='cuda:0')
epoch= 8 sampleNo.= 5 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5192, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5762, device='cuda:0')
epoch= 8 sampleNo.= 6 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8591, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5217, device='cuda:0')
epoch= 8 sampleNo.= 7 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2249, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4488, device='cuda:0')
epoch= 8 sampleNo.= 8 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5591, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5546, device='cuda:0')
epoch= 8 sampleNo.= 9 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8252, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5083, device='cuda:0')
epoch= 8 sampleNo.= 10 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5625, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5724, device='cuda:0')
epoch= 8 sampleNo.= 11 minloss= tensor(7.1642, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0073, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4982, device='cuda:0')
